[4:12];[7:3];[7:10];[7:14]
2523.42;21.6138;92.39;1.41301
2523.42;21.625;92.4045;1.42006
2522.56;21.625;92.4045;1.40399
2523.54;21.5579;92.39;1.33237
2524.39;21.5579;92.39;1.39722
2523.66;21.412;92.39;1.40061
2523.66;21.412;92.39;1.49281
2523.17;21.367;92.39;1.42373
2521.83;21.367;92.39;1.39779
2521.46;21.3444;92.39;1.37664
2522.93;21.3444;92.39;1.43839
2522.44;21.4121;92.39;1.40371
2525.25;21.4121;92.39;1.43896
2524.88;21.3331;92.39;1.36141
2524.51;21.3331;92.39;1.37043
2524.03;21.3218;92.39;1.34111
2524.27;21.3218;92.39;1.45418
2524.64;21.3895;92.39;1.46236
2525.61;21.3895;92.39;1.4618
2524.88;21.4346;92.39;1.39581
2526.34;21.4346;92.39;1.36226
2526.1;21.4346;92.39;1.37269
2526.83;21.4907;92.39;1.42599
2525.49;21.4008;92.39;1.43811
2526.34;21.4008;92.39;1.49704
2525.98;21.3105;92.39;1.3741
2527.2;21.3105;92.39;1.4054
2528.18;21.1628;92.39;1.39694
2526.47;21.1628;92.39;1.46885
2527.08;21.197;92.39;1.42006
2526.71;21.197;92.39;1.43473
2525.98;21.2538;92.39;1.3318
2524.51;21.2538;92.39;1.38059
2528.3;21.3444;92.39;1.3772
2526.96;21.3444;92.39;1.47392
2525.86;21.5132;92.39;1.45024
2527.32;21.5132;92.39;1.41132
2523.17;21.5132;92.39;1.41724
2525.37;21.197;92.39;1.33349
2524.27;21.197;92.39;1.3975
2525;21.3782;92.39;1.36338
2524.76;21.3782;92.39;1.4429
2526.22;21.3444;92.39;1.41612
2526.71;21.3444;92.39;1.39497
2524.39;21.4795;92.39;1.42401
2523.78;21.3782;92.39;1.44742
2522.44;21.3782;92.39;1.47928
2524.64;21.4008;92.39;1.41132
2526.34;21.4008;92.39;1.40737
2526.1;21.3557;92.419;1.31488
2526.96;21.3557;92.419;1.40173
2524.64;21.1172;92.4913;1.40484
2526.1;21.1172;92.4913;1.42711
2522.32;21.1172;92.4913;1.42711
2526.59;21.0944;92.5492;1.36987
2525.25;21.0944;92.5926;1.35859
2526.83;21.1629;92.5926;1.4883
2526.22;21.0142;92.636;1.44995
2525.61;21.0142;92.636;1.46941
2525.49;21.2765;92.6215;1.36423
2524.39;21.2765;92.6215;1.33068
2525.12;21.2765;92.6215;1.33068
2524.03;21.2991;92.5637;1.4164
2526.83;21.2425;92.5347;1.41471
2525.86;21.2425;92.5347;1.44854
2525.12;21.2197;92.4913;1.37072
2525.25;21.2197;92.4913;1.4023
2523.17;21.2538;92.4769;1.37607
2525.25;21.2538;92.4769;1.46828
2524.51;21.2878;92.4624;1.41837
2525.37;21.2878;92.4624;1.45813
2525;21.2878;92.4334;1.39187
2525.37;21.3218;92.4334;1.37354
2525.49;21.4121;92.419;1.39469
2524.76;21.4121;92.419;1.49366
2525.37;21.4233;92.419;1.4429
2524.03;21.4233;92.419;1.44206
2525.73;21.4233;92.419;1.35859
2524.88;21.4233;92.419;1.39215
2524.15;21.4683;92.4045;1.40117
2525.61;21.4683;92.4045;1.42091
2523.9;21.502;92.4045;1.40258
2525.12;21.502;92.4045;1.37664
2523.17;21.5132;92.4045;1.36564
2526.71;21.5132;92.4045;1.44319
2526.1;21.4233;92.4045;1.42401
2527.2;21.4233;92.4045;1.49845
2527.2;21.502;92.4045;1.39469
2526.1;21.502;92.4045;1.40653
2527.57;21.3895;92.39;1.33152
2525.86;21.3895;92.39;1.43219
2526.22;21.5468;92.4045;1.44347
2527.69;21.5468;92.4045;1.45024
2525.98;21.5915;92.39;1.37946
2528.05;21.5915;92.39;1.34477
2527.08;21.5803;92.39;1.33603
2527.69;21.5803;92.4045;1.4477
2524.88;21.6138;92.4045;1.42909
2526.59;21.6138;92.4334;1.4336
2526.1;21.6138;92.4334;1.37579
2528.05;21.6138;92.4334;1.36959
2526.1;21.5132;92.5058;1.38623
2525.49;21.5132;92.5637;1.45982
2525.49;21.5691;92.5637;1.4116
2523.66;21.5691;92.5637;1.42317
2524.88;21.4121;92.6071;1.35634
2524.27;21.4121;92.636;1.37805
2526.96;21.367;92.636;1.3851
2526.22;21.367;92.636;1.50748
2524.15;21.4121;92.6215;1.47167
2524.51;21.4121;92.6215;1.47956
2521.83;21.3331;92.5637;1.3662
2522.93;21.3331;92.5637;1.33942
2522.56;21.4683;92.5347;1.40625
2523.9;21.4683;92.5347;1.41894
2525.25;21.4008;92.4913;1.3662
2524.76;21.4008;92.4913;1.40512
2525.86;21.4233;92.4769;1.34534
2523.54;21.4233;92.4769;1.44178
2525.12;21.4121;92.4913;1.46039
2526.1;21.4121;92.5492;1.49676
2527.08;21.6361;92.5492;1.42711
2526.83;21.6361;92.5492;1.42711
2526.71;21.3895;92.5926;1.30332
2527.57;21.3895;92.6215;1.40512
2525.73;21.5691;92.6215;1.41217
2525.98;21.5019;92.6505;1.44685
2525.12;21.5019;92.6505;1.3851
2527.69;21.5019;92.6505;1.40512
2527.2;21.5579;92.6505;1.35577
2528.42;21.5579;92.6505;1.41527
2528.18;21.4683;92.5781;1.43698
2525.86;21.4683;92.5781;1.43698
2526.71;21.4683;92.5492;1.35916
2525.12;21.4683;92.5058;1.35662
2526.47;21.3782;92.5058;1.35521
2527.32;21.412;92.4769;1.44685
2527.08;21.412;92.4769;1.44347
2528.18;21.412;92.4913;1.43416
2525.73;21.4907;92.4913;1.382
2527.2;21.4907;92.5492;1.36818
2524.03;21.4233;92.5492;1.36282
2525.86;21.4233;92.5492;1.36282
2525.37;21.5132;92.5926;1.40963
2528.05;21.5132;92.6215;1.40455
2526.83;21.4458;92.6215;1.32757
2525;21.4458;92.6215;1.3084
2525.49;21.3557;92.6505;1.38594
2523.66;21.3557;92.636;1.49084
2525.49;21.4346;92.636;1.42288
2525.12;21.4346;92.636;1.42288
2526.59;21.3444;92.5926;1.34759
2525.12;21.3444;92.5926;1.34759
2525.86;21.3444;92.5492;1.39807
2526.83;21.3444;92.5058;1.40991
2523.9;21.3444;92.5058;1.40991
2527.57;21.2538;92.5058;1.38228
2524.88;21.2538;92.4769;1.35916
2526.47;21.3557;92.4769;1.35267
2527.93;21.2765;92.4624;1.468
2527.81;21.2765;92.4479;1.47336
2528.79;21.457;92.4479;1.38623
2526.22;21.457;92.4479;1.38623
2526.83;21.457;92.4334;1.34929
2525.61;21.4346;92.419;1.42655
2526.59;21.3895;92.419;1.4367
2527.81;21.3895;92.419;1.46574
2526.22;21.5132;92.419;1.37861
2526.47;21.5132;92.419;1.36395
2525.37;21.3782;92.419;1.36254
2526.34;21.3218;92.4045;1.47702
2523.54;21.3218;92.4045;1.42796
2526.59;21.3218;92.4045;1.46039
2525.86;21.3557;92.4045;1.4133
2526.71;21.3557;92.4045;1.37833
2526.47;21.3444;92.4045;1.38961
2523.9;21.3444;92.4045;1.48182
2525.61;21.2538;92.4045;1.43303
2522.19;21.2538;92.4045;1.43275
2523.54;21.2197;92.4045;1.34252
2525.25;21.2197;92.4045;1.371
2525.98;21.3218;92.4045;1.38171
2525.98;21.3218;92.4045;1.47167
2523.54;21.3105;92.4045;1.44008
2523.29;21.3105;92.4045;1.42655
2521.58;21.5468;92.4045;1.36874
2523.05;21.5468;92.4045;1.44657
2523.54;21.7251;92.4045;1.39638
2524.27;21.7251;92.39;1.46377
2524.51;21.8026;92.39;1.38228
2524.51;21.8026;92.4045;1.40061
2525.25;21.7251;92.4045;1.34026
2523.17;21.7251;92.39;1.39722
2525.86;21.5803;92.39;1.45165
2526.34;21.5803;92.4045;1.468
2527.81;21.5579;92.4045;1.40286
2526.96;21.5579;92.39;1.35944
2526.47;21.6138;92.39;1.30783
2526.71;21.6138;92.39;1.3992
2525.25;21.5468;92.39;1.43614
2525.61;21.6026;92.39;1.47364
2524.51;21.6026;92.39;1.39807
2526.59;21.6026;92.39;1.40117
2525.86;21.457;92.39;1.33603
2525.12;21.457;92.39;1.36367
2526.71;21.4121;92.39;1.40568
2525.37;21.4121;92.39;1.42232
2525.86;21.3557;92.39;1.34844
2524.15;21.2765;92.39;1.36902
2526.22;21.2765;92.39;1.36931
2526.47;21.3782;92.39;1.46969
2526.47;21.3782;92.39;1.4759
2525.86;21.4121;92.39;1.45108
2524.76;21.4121;92.39;1.39779
2524.39;21.4458;92.39;1.38397
2522.32;21.4458;92.39;1.33998
2525.86;21.4458;92.39;1.41358
2525.37;21.3895;92.39;1.40681
2525.37;21.3895;92.39;1.44685
2525.49;21.457;92.39;1.36564
2523.17;21.6918;92.39;1.42147
2525.12;21.6918;92.39;1.44037
2522.93;21.6918;92.39;1.46321
2524.39;21.5803;92.39;1.4367
2524.39;21.4346;92.39;1.42514
2525.25;21.4346;92.39;1.33208
2527.2;21.3331;92.39;1.38566
2526.34;21.3331;92.39;1.40202
2525.73;21.4907;92.39;1.44149
2523.9;21.4907;92.39;1.40568
2525.98;21.6695;92.39;1.38115
2526.83;21.6695;92.39;1.36057
2527.44;21.502;92.39;1.37833
2525.86;21.502;92.39;1.44121
2527.2;21.4346;92.39;1.47956
2526.71;21.4346;92.39;1.38651
2526.34;21.3331;92.39;1.34929
2527.93;21.3331;92.39;1.33237
2525.98;21.5244;92.39;1.41555
2526.59;21.5244;92.39;1.4257
2526.83;21.7029;92.39;1.44375
2526.47;21.7029;92.39;1.38594
2526.1;21.7029;92.4045;1.36649
2524.27;21.7029;92.4045;1.35323
2525.12;21.7362;92.39;1.45757
2524.39;21.7362;92.39;1.41499
2526.96;21.5579;92.39;1.43162
2526.83;21.5579;92.39;1.35408
2526.22;21.625;92.39;1.38594
2525.49;21.625;92.39;1.38961
2523.9;21.4795;92.39;1.50409
2523.9;21.4795;92.39;1.46349
2523.29;21.4795;92.39;1.44319
2524.51;21.5691;92.39;1.468
2524.15;21.5691;92.39;1.36508
2524.15;21.4795;92.39;1.38566
2524.15;21.4795;92.39;1.38566
2522.32;21.5579;92.39;1.42599
2523.42;21.5579;92.39;1.40314
2521.22;21.5132;92.39;1.34929
2524.03;21.4458;92.39;1.4477
2524.03;21.4458;92.39;1.41301
2525;21.4458;92.39;1.47082
2526.59;21.3105;92.39;1.51622
2526.22;21.5244;92.39;1.40258
2526.59;21.5244;92.39;1.33124
2523.66;21.5244;92.39;1.40907
2527.2;21.5244;92.39;1.4446
2526.47;21.4121;92.39;1.46885
2527.32;21.4121;92.39;1.40625
2528.05;21.4458;92.39;1.39158
2526.71;21.4458;92.39;1.31799
2526.59;21.4683;92.39;1.3913
2524.76;21.4683;92.39;1.42993
2526.59;21.4683;92.39;1.44544
2525.73;21.457;92.39;1.39779
2526.83;21.4233;92.39;1.38087
2528.05;21.4233;92.39;1.36367
2526.47;21.3105;92.39;1.38876
2526.83;21.3105;92.39;1.4116
2526.47;21.5691;92.39;1.4446
2525.61;21.5691;92.39;1.35041
2526.71;21.5244;92.39;1.36592
2527.44;21.5244;92.39;1.36592
2526.22;21.6918;92.39;1.47646
2524.88;21.6918;92.39;1.48182
2526.22;21.5803;92.39;1.40766
2523.54;21.5803;92.39;1.38284
2524.03;21.5803;92.39;1.39553
2523.17;21.5803;92.39;1.35239
2525.86;21.5915;92.4045;1.39891
2525.25;21.5915;92.4045;1.38679
2526.34;21.5803;92.4045;1.39694
2526.1;21.5803;92.4045;1.39694
2524.27;21.4907;92.39;1.41894
2524.03;21.4907;92.39;1.45362
2524.64;21.4907;92.39;1.4539
2525.61;21.4907;92.39;1.42655
2525.25;21.6026;92.419;1.40766
2524.76;21.6026;92.4913;1.30953
2526.1;21.6361;92.4913;1.37184
2525.61;21.6361;92.4913;1.4085
2526.96;21.5244;92.5492;1.4852
2524.27;21.5244;92.5492;1.41837
2526.1;21.457;92.5926;1.39553
2526.96;21.457;92.5926;1.36226
2527.2;21.6472;92.636;1.46715
2527.93;21.6472;92.636;1.42655
2526.34;21.5356;92.6505;1.479
2526.96;21.5356;92.6505;1.38707
2525;21.5691;92.6794;1.36338
2526.59;21.5691;92.6794;1.36338
2527.2;21.5468;92.6939;1.42458
2525.73;21.5468;92.6939;1.44572
2526.22;21.457;92.6939;1.46659
2524.51;21.457;92.7083;1.40314
2525.25;21.3782;92.7083;1.40202
2523.17;21.3782;92.7083;1.33942
2524.88;21.5691;92.7228;1.44911
2524.76;21.5691;92.7228;1.4133
2525.61;21.7029;92.7228;1.43388
2525.86;21.7029;92.7373;1.35775
2524.51;21.5803;92.7373;1.36931
2523.78;21.5803;92.7373;1.40089
2522.68;21.6026;92.7373;1.41753
2524.03;21.6026;92.7373;1.44939
2523.9;21.3557;92.7373;1.45503
2524.03;21.3557;92.7373;1.37043
2525;21.502;92.7083;1.3913
2523.29;21.502;92.7083;1.39948
2524.51;21.6138;92.636;1.43162
2520.73;21.6138;92.5781;1.40455
2523.05;21.625;92.5781;1.39581
2523.29;21.625;92.5781;1.34872
2525;21.625;92.5347;1.35634
2526.59;21.5803;92.5058;1.41668
2525.98;21.6695;92.5058;1.46574
2526.59;21.6695;92.5058;1.42993
2525.37;21.5803;92.4769;1.40427
2526.47;21.5803;92.4624;1.32447
2525.61;21.412;92.4624;1.37607
2526.34;21.412;92.4624;1.43867
2528.42;21.5356;92.4479;1.48774
2527.57;21.5356;92.4479;1.41668
2528.05;21.4458;92.4334;1.3631
2526.59;21.4458;92.419;1.34421
2525.98;21.4346;92.419;1.39722
2524.39;21.4346;92.4479;1.43811
2526.59;21.4121;92.4479;1.4601
2526.59;21.4121;92.5058;1.39863
2528.66;21.4907;92.5058;1.36987
2528.42;21.4907;92.5637;1.37156
2527.2;21.6361;92.5637;1.47336
2528.05;21.6361;92.6071;1.44008
2526.1;21.4683;92.6071;1.41978
2527.44;21.4683;92.636;1.36479
2526.83;21.5356;92.636;1.36141
2528.42;21.5356;92.636;1.39384
2529.15;21.4795;92.636;1.44601
2524.88;21.4795;92.5781;1.4367
2525.61;21.6026;92.5781;1.45108
2523.17;21.6026;92.5347;1.37748
2526.22;21.5468;92.5347;1.43501
2525.61;21.5468;92.5347;1.43501
2526.47;21.5468;92.5058;1.38961
2526.96;21.4907;92.5058;1.46659
2525.86;21.4233;92.4769;1.39976
2525;21.4233;92.4769;1.40173
2524.27;21.6695;92.4624;1.39299
2525.61;21.6695;92.4479;1.4398
2525;21.625;92.4479;1.47646
2526.1;21.625;92.4334;1.41696
2526.96;21.4233;92.4334;1.35718
2526.34;21.4233;92.4334;1.3397
2526.83;21.4233;92.419;1.3177
2525.12;21.3782;92.419;1.44516
2526.47;21.3782;92.419;1.49
2525.49;21.3782;92.4045;1.42373
2526.34;21.5468;92.4045;1.39356
2526.59;21.5468;92.4045;1.35295
2526.83;21.502;92.4045;1.36113
2525.86;21.502;92.4045;1.40145
2524.88;21.3331;92.4045;1.45362
2525.73;21.3331;92.4045;1.36649
2524.88;21.3331;92.4045;1.36649
2525.86;21.5132;92.4045;1.37438
2526.22;21.4683;92.4045;1.43388
2525.49;21.4683;92.4045;1.4852
2526.34;21.5803;92.4045;1.45926
2523.29;21.5803;92.39;1.40258
2524.51;21.5132;92.39;1.39074
2522.8;21.5132;92.4045;1.33293
2525.12;21.5803;92.4045;1.38256
2524.03;21.5803;92.4045;1.41273
2525.49;21.5915;92.4045;1.42514
2525;21.5915;92.4045;1.44008
2521.83;21.4683;92.39;1.42542
2524.03;21.4683;92.39;1.43275
2522.07;21.5019;92.39;1.5055
2525;21.5019;92.39;1.43811
2526.22;21.3218;92.39;1.44572
2526.1;21.3218;92.39;1.34167
2526.96;21.5579;92.39;1.34026
2526.34;21.5579;92.39;1.39412
2527.08;21.5579;92.39;1.39412
2524.15;21.625;92.39;1.4336
2525.98;21.625;92.39;1.39102
2526.1;21.625;92.39;1.36057
2528.05;21.3557;92.39;1.44206
2527.57;21.3557;92.39;1.42824
2526.96;21.5803;92.39;1.48436
2525.86;21.5803;92.39;1.40596
2525.49;21.5244;92.39;1.36479
2525.37;21.5244;92.39;1.32391
2525.49;21.5244;92.39;1.32391
2527.57;21.625;92.39;1.43106
2527.93;21.4458;92.39;1.46659
2526.71;21.4458;92.39;1.40145
2526.96;21.4795;92.39;1.41386
2524.03;21.4795;92.4045;1.33547
2526.34;21.412;92.4045;1.3944
2525;21.412;92.39;1.41837
2526.96;21.3557;92.39;1.43755
2526.59;21.3557;92.39;1.37946
2525.86;21.3557;92.39;1.37946
2526.1;21.5244;92.39;1.36931
2522.93;21.5468;92.39;1.4931
2523.78;21.5468;92.39;1.47054
2524.88;21.457;92.39;1.48548
2526.71;21.457;92.39;1.39553
2525.98;21.457;92.39;1.35916
2525.12;21.457;92.39;1.37325
2526.22;21.367;92.39;1.42006
2524.27;21.367;92.39;1.41048
2526.47;21.5691;92.39;1.39243
2522.93;21.5691;92.39;1.36508
2525.37;21.5244;92.39;1.43444
2524.27;21.5244;92.39;1.40568
2526.96;21.4683;92.39;1.50776
2527.81;21.4683;92.39;1.44629
2525.49;21.6472;92.39;1.40596
2527.81;21.6472;92.39;1.34308
2524.76;21.5579;92.39;1.38905
2527.32;21.5579;92.39;1.43078
2527.2;21.5579;92.39;1.47279
2526.47;21.5579;92.39;1.41865
2528.42;21.6695;92.39;1.39779
2527.08;21.6695;92.39;1.32842
2528.05;21.5691;92.39;1.35916
2525.61;21.5691;92.39;1.44037
2526.59;21.5803;92.39;1.46292
2526.83;21.5803;92.39;1.41217
2526.83;21.5019;92.39;1.38651
2528.18;21.5019;92.39;1.36846
2526.34;21.3895;92.39;1.36846
2526.1;21.3895;92.39;1.45249
2524.15;21.3782;92.39;1.42035
2525.98;21.3782;92.4045;1.37156
2527.2;21.502;92.4045;1.37382
2527.32;21.502;92.39;1.36649
2527.44;21.5691;92.39;1.46603
2526.96;21.457;92.39;1.47364
2525.25;21.457;92.39;1.47026
2523.17;21.457;92.39;1.39102
2525.12;21.6026;92.39;1.39722
2523.54;21.6026;92.39;1.39722
2525.61;21.5356;92.39;1.4398
2525.12;21.5356;92.39;1.40766
2524.64;21.3895;92.39;1.40709
2524.64;21.3895;92.39;1.37861
2522.19;21.4233;92.39;1.37861
2523.05;21.4233;92.39;1.40117
2522.93;21.5356;92.39;1.44713
2524.76;21.5356;92.39;1.48351
2525.73;21.5579;92.39;1.42006
2524.51;21.5579;92.39;1.31291
2526.96;21.5579;92.39;1.33716
2524.27;21.5579;92.419;1.43388
2525.73;21.5356;92.419;1.49084
2523.54;21.4683;92.4913;1.45136
2525.25;21.4683;92.4913;1.41358
2525.98;21.4683;92.5492;1.36
2528.54;21.5356;92.5492;1.43388
2527.81;21.5356;92.6071;1.41527
2525.25;21.5132;92.6071;1.47167
2527.08;21.5132;92.6071;1.47167
2522.8;21.5244;92.6794;1.39779
2525.49;21.412;92.6794;1.35634
2525;21.412;92.6794;1.43162
2526.59;21.3331;92.7807;1.47759
2526.34;21.3331;92.7807;1.48718
2523.78;21.3782;92.853;1.42429
2525.49;21.3782;92.8964;1.40145
2522.8;21.457;92.8964;1.32701
2523.54;21.457;92.8964;1.37495
2524.03;21.457;92.9398;1.42683
2525.86;21.457;92.9398;1.43867
2525;21.2538;92.9398;1.38087
2524.51;21.2538;92.9398;1.37495
2523.78;21.367;92.8964;1.39271
2523.54;21.367;92.8964;1.38538
2523.54;21.367;92.853;1.44995
2524.27;21.367;92.853;1.46715
2524.88;21.4795;92.8241;1.38397
2525.25;21.4795;92.8096;1.41894
2523.17;21.502;92.8096;1.38989
2525;21.502;92.8096;1.43078
2522.32;21.4907;92.7662;1.41837
2524.64;21.4907;92.7662;1.40653
2523.9;21.3895;92.6794;1.37184
2525.73;21.3895;92.6215;1.4116
2527.81;21.3895;92.6215;1.40681
2526.47;21.4458;92.6215;1.49253
2527.08;21.6584;92.5637;1.43839
2525;21.6584;92.5637;1.40371
2525.86;21.6584;92.5637;1.40371
2525.61;21.714;92.5203;1.38848
2526.71;21.6472;92.5203;1.43614
2528.05;21.6472;92.5203;1.43191
2526.47;21.625;92.5781;1.4446
2526.96;21.625;92.5781;1.41499
2524.39;21.457;92.6071;1.35013
2526.22;21.457;92.6071;1.42147
2524.15;21.457;92.636;1.43698
2526.71;21.4121;92.636;1.45362
2525.98;21.4121;92.6649;1.46659
2525.25;21.3782;92.6505;1.37636
2527.69;21.7362;92.6505;1.38115
2524.15;21.7362;92.5926;1.45559
2525.98;21.6584;92.5926;1.44826
2523.54;21.6584;92.5926;1.42458
2524.03;21.625;92.5492;1.39356
2525.61;21.625;92.5492;1.37664
2525.25;21.6472;92.5058;1.36113
2525.12;21.6472;92.4769;1.43952
2525.12;21.7362;92.4769;1.45024
2524.39;21.7362;92.4769;1.46772
2521.1;21.7362;92.4624;1.41076
2524.88;21.7362;92.4479;1.43021
2524.03;21.5468;92.4479;1.39412
2525.37;21.5468;92.4334;1.46236
2525.73;21.5244;92.4334;1.43614
2525.25;21.5244;92.4334;1.40202
2525.49;21.3331;92.419;1.38256
2525.25;21.3331;92.419;1.37692
2526.83;21.4008;92.419;1.42458
2525.61;21.4008;92.419;1.48323
2526.34;21.4683;92.419;1.43614
2527.93;21.4683;92.419;1.36592
2527.44;21.6361;92.4045;1.32419
2527.57;21.6361;92.4045;1.38482
2525.98;21.714;92.4045;1.4195
2526.47;21.714;92.4045;1.49338
2525.73;21.5915;92.4045;1.46292
2527.32;21.5915;92.4045;1.40653
2527.69;21.4233;92.4045;1.35605
2525.37;21.4233;92.4045;1.32165
2527.2;21.4683;92.4045;1.40314
2525.61;21.4683;92.4045;1.38651
2525.12;21.5468;92.4045;1.38933
2525.73;21.5468;92.39;1.36931
2526.34;21.5691;92.39;1.36367
2525.98;21.5691;92.4045;1.43755
2527.2;21.5468;92.4045;1.49141
2526.96;21.5468;92.4045;1.48746
2524.88;21.502;92.4045;1.43134
2525.49;21.502;92.4045;1.43134
2523.42;21.625;92.4334;1.32898
2526.1;21.625;92.5058;1.40963
2525.73;21.4795;92.5058;1.41668
2527.2;21.4795;92.5492;1.43473
2526.1;21.4907;92.5492;1.40455
2524.39;21.4907;92.5492;1.38425
2525.73;21.2197;92.6071;1.42401
2523.17;21.2197;92.6215;1.48436
2526.47;21.2765;92.6215;1.44149
2526.71;21.2765;92.6794;1.43867
2526.1;21.1515;92.6794;1.35634
2526.71;21.1515;92.6794;1.34929
2525.61;21.1515;92.7807;1.35887
2526.22;21.367;92.7807;1.39412
2523.78;21.367;92.853;1.46236
2526.1;21.625;92.853;1.468
2525.49;21.625;92.8964;1.40427
2527.69;21.5579;92.8964;1.38228
2527.57;21.3782;92.9398;1.41894
2527.44;21.3782;92.9398;1.41894
2527.08;21.3444;92.9253;1.41612
2527.69;21.3444;92.8096;1.37156
2527.93;21.3444;92.8096;1.36395
2526.96;21.3557;92.7083;1.39553
2527.69;21.367;92.7083;1.44544
2528.18;21.367;92.636;1.4649
2526.59;21.4683;92.636;1.42176
2527.08;21.4683;92.5781;1.40737
2524.39;21.5579;92.5781;1.34562
2525.98;21.5579;92.5781;1.34562
2523.78;21.5579;92.5347;1.42091
2526.96;21.5579;92.5058;1.42317
2526.96;21.6138;92.5058;1.39722
2525.61;21.6138;92.4913;1.34844
2525.37;21.6026;92.4913;1.39525
2523.66;21.6026;92.4624;1.36846
2524.27;21.502;92.4624;1.48323
2524.64;21.502;92.4479;1.44206
2524.88;21.4008;92.4479;1.41245
2526.1;21.4008;92.4334;1.3507
2525.49;21.4683;92.4334;1.36508
2526.96;21.4683;92.4334;1.40653
2524.39;21.4346;92.4334;1.41696
2525.49;21.4346;92.419;1.40314
2522.8;21.3782;92.419;1.37777
2524.51;21.3782;92.419;1.42232
2525.25;21.5691;92.419;1.41132
2526.47;21.5691;92.4045;1.47984
2526.83;21.625;92.4045;1.4587
2523.66;21.625;92.4045;1.40991
2526.34;21.4907;92.4045;1.35577
2524.88;21.4907;92.4045;1.36395
2526.71;21.5244;92.4045;1.42514
2525.25;21.5244;92.4045;1.40822
2526.47;21.3895;92.4045;1.44065
2526.96;21.3895;92.4045;1.3975
2524.76;21.6026;92.4045;1.34054
2526.1;21.6026;92.4045;1.3741
2524.27;21.5579;92.4045;1.43839
2525.61;21.5579;92.4334;1.4587
2525.12;21.6472;92.4334;1.44178
2526.83;21.6472;92.4913;1.38482
2527.69;21.5915;92.4913;1.36902
2527.08;21.5915;92.5492;1.42345
2526.22;21.6138;92.5492;1.42176
2525.73;21.6138;92.5926;1.40202
2526.1;21.625;92.5926;1.39666
2525.25;21.625;92.636;1.36423
2527.08;21.6472;92.636;1.3538
2527.44;21.6472;92.6215;1.43021
2526.83;21.5579;92.6215;1.48182
2526.22;21.5579;92.5781;1.4367
2523.29;21.5244;92.5781;1.4288
2524.64;21.5244;92.5347;1.36367
2523.29;21.4458;92.5347;1.35521
2525.86;21.4458;92.4913;1.40653
2527.2;21.4233;92.4913;1.42768
2525.86;21.4233;92.4769;1.40258
2525.73;21.367;92.4769;1.39187
2524.15;21.367;92.4624;1.37664
2523.29;21.5244;92.4624;1.42965
2523.42;21.5244;92.4334;1.40484
2525.73;21.5579;92.4334;1.43021
2526.71;21.5579;92.4334;1.37156
2526.96;21.4907;92.4334;1.33434
2526.83;21.4907;92.419;1.32588
2524.64;21.5915;92.419;1.41019
2525.25;21.5915;92.419;1.46631
2524.15;21.5244;92.419;1.48351
2526.47;21.5244;92.419;1.41301
2526.71;21.6026;92.419;1.39215
2526.34;21.6026;92.4045;1.31347
2527.08;21.4458;92.4045;1.40512
2526.47;21.4458;92.4045;1.4477
2525.25;21.3444;92.4045;1.42401
2523.29;21.3444;92.4045;1.36874
2525.73;21.3895;92.4045;1.37382
2525.37;21.3895;92.4045;1.40004
2525.98;21.4346;92.4045;1.48182
2525.73;21.4346;92.4045;1.45277
2523.29;21.6806;92.4045;1.46095
2525.37;21.6918;92.4045;1.36931
2522.93;21.6918;92.4045;1.33998
2524.88;21.6918;92.4045;1.38594
2524.88;21.6806;92.4045;1.42655
2527.32;21.6806;92.39;1.42204
2525;21.457;92.39;1.41132
2525.86;21.457;92.39;1.35803
2524.51;21.3105;92.39;1.40343
2523.05;21.3105;92.419;1.36818
2523.66;21.457;92.419;1.45306
2524.15;21.457;92.4913;1.44967
2523.9;21.3557;92.4913;1.4054
2525.37;21.3557;92.5492;1.35944
2525.37;21.4233;92.5492;1.3975
2524.88;21.4233;92.5926;1.4133
2522.07;21.4233;92.5926;1.43642
2524.39;21.4233;92.636;1.39412
2522.93;21.5468;92.636;1.38989
2526.34;21.5468;92.6215;1.34703
2526.34;21.5468;92.6215;1.37777
2527.69;21.5915;92.5637;1.45841
2526.59;21.5915;92.5637;1.45841
2525.49;21.6472;92.5637;1.44826
2526.34;21.5915;92.5058;1.30868
2525.49;21.5915;92.5058;1.30868
2527.69;21.5915;92.5058;1.35944
2528.3;21.457;92.4769;1.47702
2528.05;21.457;92.4769;1.46744
2527.44;21.457;92.4624;1.42514
2525.73;21.5019;92.4479;1.34985
2526.83;21.5019;92.4479;1.34534
2524.39;21.4795;92.4479;1.43021
2525.49;21.4795;92.4334;1.43473
2524.51;21.4121;92.4334;1.43952
2526.34;21.4121;92.419;1.37184
2526.96;21.4121;92.419;1.34957
2524.39;21.3105;92.419;1.41922
2524.51;21.3557;92.419;1.45418
2523.9;21.3557;92.4045;1.4618
2524.88;21.3557;92.4045;1.4618
2525.49;21.3895;92.4045;1.35323
2525.49;21.4346;92.4045;1.3507
2525.61;21.4346;92.4045;1.3851
2524.03;21.5356;92.4045;1.45475
2524.03;21.5356;92.4045;1.43726
2522.19;21.7473;92.4045;1.43134
2524.76;21.5579;92.4045;1.42204
2524.39;21.5579;92.4045;1.39666
2524.27;21.5579;92.4045;1.39835
2526.22;21.5691;92.4045;1.50381
2524.51;21.5915;92.4045;1.39638
2525.49;21.6361;92.4045;1.39779
2525.73;21.6361;92.39;1.36677
2524.88;21.5132;92.39;1.40258
